ArtikelNR,PG,PGSub,ArtikelType,OmsNederlands,OmsEngels,OmsFrans,Unnamed: 7,Unnamed: 8,A5 ARTIKELTYPE,Synoniem,Unnamed: 11,Unnamed: 12
205304,Huishoud,,HUISHOUD,HOOFDTELEFOON STEREO NEON 3ASS,HEADPHONE STEREO NEON 3ASS, ,0.02384069155828661,0.009798187430492988,,,,
178660,Huishoud,Schoonmaakattributen,HUISHOUD,HUISHOUDDOEKJE GEPERFOREERD 3ST,HOUSEHOLD CLOTH PERFORATED 3PCS,CHIFFON NETTOYAGE PERFORE 3PCE,0.22797683438826255,0.011191875349504055,,,,
190550,Diversen,,HUISHOUD,AFDRUIPMAT 29X29CM 4 KLEUREN ASS,DISH DRYING MAT 29X29CM 4 COLOURS ASS, ,0.3043102484112715,0.011368196460655011,,,,
178771,Huishoud,Schoonmaakattributen,HUISHOUD,HANDSCHOENEN RUBBER MET ALOE VERA L,RUBBER GLOVES ALOE VERA L,GANTS EN CAOUTCHOUC A L ALOE VERA L,0.42993963125569434,0.012408498095243248,,,,
309930,Huishoud,Overigen huishoud,HUISHOUDARTIKELEN,DOUBLE SHOES RAMP 47X26X59 BLACK,DOUBLE SHOES RAMP 47X26X59 BLACK,RANGE CHAUSSURES UNE PAIR 47X26X59 NOIR,0.722809328340046,0.009793594544067696,,,,
212330,Huishoud,,HUISHOUDELIJK,LARGE GLASS PINK PP Ø8X14CM,LARGE GLASS PINK PP Ø8X14CM,GRAND VERRE PP ROSE D8X14CM,0.5887884264319588,0.006697353885371404,,,,
223850,Huishoud,,HUISHOUDELIJK,LARGE GLASS GREEN PP Ø8XH14CM,LARGE GLASS GREEN PP Ø8XH14CM,GRAND VERRE PP VERT D8XH14CM,0.41650890911456895,0.009997442979489235,,,,
162828,Huishoud,Schoonmaakattributen,Huishoudelijk,SCHOENPOETS BORSTEL VEZEL ZWART/WIT,POLISH BRUSH MOPLEN,BROSSE A CIRER FIBRE NOIRE/BLONDE,0.24955300090569243,0.010649271599835752,,,,
246414,Huishoud,,HUISHOUDELIJK,TOILET BORSTELHOUDER ARMONY WIT,TOILET BRUSH HOLDER ARMONY WHITE,PORTE-BROSSE DE TOILETTE ARMONY BLANC,0.46456524372927355,0.010756199142016198,,,,
238380,Huishoud,,HUISHOUDELIJK,MEASURING JUG YELLOW PP,MEASURING JUG YELLOW PP,CARAFE PP GRADUEE JAUNE,0.22159019486404252,0.011361722263848906,,,,
286163,Huishoud,Overigen huishoud,HUISHUOD,ALPINA VERSHOUDBAK 620ML,ALPINA FOOD CONTAINER 620ML,ALPINA RECIPIENT ALIMENTAIRE 620ML,0.2619860672733686,0.001423236663118388,,,,
3475,Hout- en bouwmaterialen,Goten,HULPSTUKKEN,ESLON KBG GOOTBEUGEL 180 MM STEUN GALVA,ESLON BSGB GUTTER BEARER 180 MM SUPPORT GALV, ,0.21433341386721905,0.0009167607623699059,,,,
121264,Tuin,Overigen tuin,HYDROKORRELS,VAM HYDROKORRELS 8/16 MM ZAK 10 L, , ,0.20348898442720764,0.008478434332958251,,,,
186159,Diversen,,INFLATABLES,FUNNY ANIMAL ARM BANDS,FUNNY ANIMAL ARM BANDS,FUNNY ANIMAL BRASSARDS,0.2808564748945992,0.003129214745160813,,,,
186193,Diversen,,INFLATABLES,SUNFLOWER CANOPY POOL,SUNFLOWER CANOPY POOL,SUNFLOWER CANOPY PISCINE,0.5408048883191406,0.009429107103198553,,,,
93979,Elektra,Installatiematerialen,INSTALL KASTEN,SCM INB VERDEELKAST 12 MOD + 2 AANSLUITBL WIT/GETINT IP40,SCM FLUSH DISTR BOX 12 MOD + 2 TERM WHITE/TINTED IP40, ,0.23185087422896222,0.012505819943560148,,,,
57383,Elektra,Installatiematerialen,INSTALLATIE AUTOMAAT,ETI INSTALLATIE AUTOMAAT C32A 2P 6KA,ETI MCB C32A 2P 6KA, ,0.32309392586582486,0.003342599800628787,,,,
193246,Elektra,Overigen elektra,INSTALLATIE AUTOMAAT,OEZ INSTALLATIE AUTOMAAT B50A 3P LTS10KA,OEZ MCB B50A 3P LTS10KA, ,0.07568302110790837,0.003676509153627161,,,,
165145,Hout- en bouwmaterialen,Afwerkprofielen,ISOLATIEMATERIAAL,F-O-M P-PROF. TOCHTBAND ZELFKL. WIT 6M5.5X9MM,F-O-M P-PROFILE WEATHERSTRIP ADH. WHITE 6M5.5X9MM,F-O-M P-PROFIL COUPE-FROID ADH. BLANC 6M5.5X9MM,0.6006491349251485,0.0009012900690450465,,,,
131687,Huishoud,Overigen huishoud,KAARSEN,BOLSIUS THEELICHT Ø38MM 30ST LILAC BLOSSOM,BOLSIUS TEALIGHTS Ø38MM 30PC LILAC BLOSSOM,BOLSIUS BOUGIE CHAUFFE PLAT D38MM 30PCS LILAC BLOSSOM,0.3180350959266942,0.0006702388954772376,,,,
129634,Huishoud,Overigen huishoud,KAARSEN,BOLSIUS RUSTIC STOMPKAARS 190X68MM OLIJFGROEN,BOLSIUS RUSTIC PILLAR CANDLE 190X68MM OLIVE GREEN,BOLSIUS BOUGIE CYLINDRE RUSTIQUE 190X68MM VERT OLIVE,0.5243899568761057,0.0010237004508795167,,,,
78323,Huishoud,Overigen huishoud,KAARSEN,BOLSIUS GEURKAARS 120X60MM SUGAR&SPICE,BOLSIUS SCENTED CANDLE 120X60MM SUGAR&SPICE,BOLSIUS BOUGIE PARFUME 120X60MM SUG&SPICE,0.2977242280620609,0.0028862875543306243,,,,
182957,Huishoud,Overigen huishoud,KAARSEN,BOLSIUS 3-WICK GEURKAARS GLAS PLUM&ALM,BOLSIUS 3-WICK SCENTED CANDLE GLASS PLUM&ALM,BOLSIUS 3-WICK BOUGIE PARFUME VERRE PLUM ALM,0.024342938466235586,0.003093132807261978,,,,
173056,Huishoud,Overigen huishoud,KAARSEN,BOLSIUS GEURKAARS GLAS GROENE APPEL,BOLSIUS SCENTED CANDLE GLASS GREEN APPLE,BOLSIUS BOUGIE PARFUME VERRE GREEN APPLE,0.4798299259457107,0.005043350759696641,,,,
134552,Huishoud,Overigen huishoud,KAARSEN,BOLSIUS STOMPKAARS 190X68MM METALLIC KERS,BOLSIUS PILLAR CANDLE 190X68MM METALLIC CERISE,BOLSIUS BOUGIE CYLINDRE 190X68MM METALLIQUE CERISE,0.8321120540541302,0.005149076330330682,,,,
220200,Huishoud,Overigen huishoud,KAARSEN,BOLSIUS KAARS GEVULD GLAS 80X92MM WIT,BOLSIUS CANDLE GLASS CHIC 80X92MM WHITE,BOLSIUS BOUGIE VERRE CHIC 80X92MM BLANC,0.46670763046029673,0.006087298989917667,,,,
128503,Huishoud,Overigen huishoud,KAARSEN,BOLSIUS THEELICHT MAXI 8ST LILAC BLOSSOM,BOLSIUS TEALIGHTS MAXI 8PCS LILAC BLOSSOM,BOLSIUS BOUGIE CHAUFFE PLAT MAXI 8PCS LILAC BLOSSOM,0.25496409797191766,0.008588018557227906,,,,
224362,Huishoud,Overigen huishoud,KAARSEN,BOLSIUS RUSTIC STOMPKAARS 200X100MM ANTRACIET,BOLSIUS RUSTIC PILLAR CANDLE 200X100MM ANTHRA,BOLSIUS BOUGIE CYLINDRE RUSTIQUE 200X100MM ANTHRACITE,0.1295198105973444,0.008728409570045614,,,,
156018,Huishoud,Overigen huishoud,KAARSEN,BOLSIUS RUSTIC STOMPKAARS 80X68MM ZACHT ROSE,BOLSIUS RUSTIC PILLAR CANDLE 80X68MM S.PINK,BOLSIUS BOUGIE CYLINDRE RUSTIQUE 80X68MM S.PINK,0.14979203017323894,0.010041841715126565,,,,
246853,Huishoud,Overigen huishoud,KAARSEN,SPS CANDLE RUSTIC PILLAR 100/100 WHITE,SPS CANDLE RUSTIC PILLAR 100/100 WHITE,SPS BOUGIE RUSTIQUE 100/100 WHITE,0.6026568301747665,0.010882071901978096,,,,
260043,Huishoud,Overigen huishoud,KAARSEN,SPS CANDLE RUSTIC PILLAR 100/100 RED,SPS CANDLE RUSTIC PILLAR 100/100 RED,SPS BOUGIE RUSTIQUE 100/100 RED,0.8175687940416019,0.011777619148668261,,,,
242953,Huishoud,Overigen huishoud,KAARSEN,SPS CANDLE RUSTIC DOMESTIC SET12 ORANGE,SPS CANDLE RUSTIC DOMESTIC SET12 ORANGE,SPS BOUGIE RUSTIQUE DOMESTIC SET12 ORANGE,0.8523672128240106,0.012499534811371671,,,,
38181,Elektra,Installatiematerialen,KABELKANALEN,VK DEKSELKANAAL 17 X 17 MM WIT + TAPE L=2 M,VK DUCT 17 X 17 MM WHITE WITH TAPE L=2 M, ,0.8359498440704393,0.006070846134296093,,,,
52693,Elektra,Installatiematerialen,KABELKANALEN,NOWAPLAST WANDGOOT FB 60X130 WIT LG2, , ,0.15827527428688526,0.009657963370480638,,,,
10896,Elektra,Installatiematerialen,KABELSCHOENEN,KLA 9R/12 KABELSCHOEN 120 MM² M12,KLA 9R/12 CABLE LUG 120 MM² M12, ,0.580691249207697,0.001587482686052799,,,,
64134,Elektra,Installatiematerialen,KABELSCHOENEN,KLA 14R/20 KABELSCHOEN 400 MM² M20,KLA 14R/20 CABLE LUG 400 MM² M20, ,0.5614753127247865,0.006858331038603116,,,,
109290,Stationary,Overigen stationary,KADOPAPIER,HZ KADOPAPIER APPARAATROL 50 CM X 250 CM BOEK, , ,0.8899206175864122,0.0007001230533930647,,,,
64361,Stationary,Overigen stationary,KADOPAPIER,KP 078 KERST KADOPAPIER VEL 50X70 CM * PAK 250 PCS,KP 078 X-MAS GIFT PAPER SHEET 50X70 CM * PACK 250 PCS, ,0.19858242151374916,0.008607231379055724,,,,
92806,Ijzerwaren,Hang- en sluitwerk,KAJUITHAKEN,DULIMEX KAJUITHAAK 75 MM NIKKEL KH0750, , ,0.28969062385994526,0.01143681172425659,,,,
183991,Stationary,Kantoorartikelen,KANTOORARTIKELEN,PAVO SLEUTELHANGER ASS KLEUREN 20 ST,PAVO KEY RING ASS COLORS 20PCS, ,0.6352909710717306,0.0019500747710652355,,,,
253387,Stationary,Kantoorartikelen,KANTOORARTIKELEN,PAVO INFORMATIEHOUDER L-VORM A5,PAVO SIGN HOLDER L-SHAPE A5, ,0.028204724811149995,0.007192020334362725,,,,
135710,Gereedschappen,Loodgietergereedschappen,KARWEIFLESSEN,PRIMUS HERVULBARE LP GASFLES M/NAAD ORANJE, , ,0.016367260850213228,0.0008573142101659936,,,,
36745,Sanitair,Bad- en toiletmeubelen,KASTEN,TEMPO ONDERKAST 70 CM ROND HOOGGLANS WIT, , ,0.5284297495849881,0.0023000959866750215,,,,
234856,(DHZ) Meubelen,Meubelen,KASTEN,GENT3 KLEDINGKAST 198X136X58CM WIT,GENT3 WARDROBE 198X136X58CM WHITE, ,0.5366876912801413,0.007041679502312381,,,,
88600,Ijzerwaren,Bevestigingsmaterialen,KEILBOUTEN,SRM KEILBOUT LB TAPBOUT 10-35 EV, , ,0.38753914140593626,0.002950749750157189,,,,
66682,Ijzerwaren,Bevestigingsmaterialen,KEILBOUTEN,SRM KEILBOUT EBF GESMEDE OOGHAAK 12 X 140 EV, ,SRM DOUILLE À EXP + OEILLET FORGÉ ÉLEC GAL EBF M12,0.10145137350091349,0.004830489219162959,,,,
196447,Diversen,Kerstartikelen,KERST,LAMPENKAP 25X36X23CM RD E27 KATOEN/JUTE KLEI,LAMPSHADE 25X36X23CM RD E27 COTTON/JUTE CLAY, ,0.37084547485259334,0.0001631060108354676,,,,
296848,Diversen,Kerstartikelen,KERST,CANDLE WAX Ø2.20-H25CM BLUSH PINK,CANDLE WAX Ø2.20-H25CM BLUSH PINK,BOUGIE CIRE D2.20-H25CM ROSE POUDRE,0.7032784395878174,0.00029782746202478005,,,,
281843,Diversen,Kerstartikelen,KERST,SNAKE LIGHT MULTICOLOUR 550LED IP44 8 FN,SNAKE LIGHT MULTICOLOUR 550LED IP44 8 FN,CORDON LUMINEUX MULTICOLOR 550LED 1100CM,0.7650170537153952,0.00042477620223380086,,,,
196273,Diversen,Kerstartikelen,KERST,KERSTBAL SEDUCTION SET10 3 KL ASS PL,XMAS BALL SEDUCTION SET10 3 CL ASS PL, ,0.5687981403863844,0.001830785419242753,,,,
281992,Diversen,Kerstartikelen,KERST,ORNAMENT PERFUME BOTTLE PINK L3X7.5X11.5CM,ORNAMENT PERFUME BOTTLE PINK L3X7.5X11.5CM,BOUTEILLE DE PARFUM ROSE 3X7.5X11.5CM,0.41244343451526655,0.002068287483652176,,,,
220027,Diversen,,KERST,XMAS HANGER GLITTER WHITE,XMAS HANGER GLITTER WHITE, ,0.09365584225365475,0.0022785779658898164,,,,
297307,Diversen,Kerstartikelen,KERST,"WALLDECORATION HEART GOLD L12.5XH14CM
","WALLDECORATION HEART GOLD L12.5XH14CM
",DECORATION MURE COEUR OR L12.5XH14CM,0.7339275217207964,0.0024368511096100054,,,,
161067,Diversen,Kerstartikelen,KERST,CADEAUTAS JUMBO KERST 6ASS,GIFTBAG JUMBO CHRISTMAS 6AS, ,0.922378780416989,0.002897381640497798,,,,
298885,Diversen,Kerstartikelen,kerst,BAUBLE SHATTERPROOF Ø6CM SET30 ASS,BAUBLE SHATTERPROOF Ø6CM SET30 ASS, ,0.6204452934522211,0.003137370935619166,,,,
296660,Diversen,Kerstartikelen,KERST,GINGERBREAD FELT L5-W16-H25CM MULTI,GINGERBREAD FELT L5-W16-H25CM MULTI,PAIN EPICES FEUTRINE L5-W16-H25CM MULTI,0.8466754703818743,0.003515588894583921,,,,
166976,Diversen,,KERST,XMAS KERSTHART KLEIN 2ASS, ,XMAS COEUR DECO DE NOEL 2ASS,0.33067204191221244,0.0037044468818830945,,,,
284984,Diversen,Kerstartikelen,KERST,FIGURE Ø3-H5CM GLASS 2ASS RED/WHITE,FIGURE Ø3-H5CM GLASS 2ASS RED/WHITE, ,0.5532670863812778,0.003721334883898253,,,,
283147,Diversen,Kerstartikelen,KERST,HEART SH.PROOF MIX 6ASS PINE GREEN,HEART SH.PROOF MIX 6ASS PINE GREEN, ,0.7589157715355308,0.00402017444935221,,,,
299132,Diversen,Kerstartikelen,kerst,TABLERUNNER 32X150CM 2ASS,TABLERUNNER 32X150CM 2ASS, ,0.05449145100190966,0.0045292310508512346,,,,
285119,Diversen,Kerstartikelen,KERST,TEALIGHT HOLDER Ø8.5-H13CM GLASS 6ASS,TEALIGHT HOLDER Ø8.5-H13CM GLASS 6ASS, ,0.6379346418452418,0.004624725989771816,,,,
247997,Diversen,,KERST,XMAS BALL DECO GLASS GOLD Ø8CM PINK,XMAS BALL DECO GLASS GOLD Ø8CM PINK,BOULE NOEL DECO VERRE OR D8CM VIEUX ROSE,0.3808342002472528,0.004704546638539475,,,,
283111,Diversen,Kerstartikelen,KERST,XMASS BALL SH.PROOF Ø4CM MAGNOLIA,XMASS BALL SH.PROOF Ø4CM MAGNOLIA, ,0.5970801343127463,0.005259044634994714,,,,
220011,Diversen,,KERST,ATL XMAS HANGER Ø18CM STAR ASS CLR,ATL XMAS HANGER Ø18CM STAR ASS CLR, ,0.5841426781876812,0.006088863178784321,,,,
285099,Diversen,Kerstartikelen,KERST,SPRAY L15-W4-H65CM PLASTIC RED/COLOUR(S),SPRAY L15-W4-H65CM PLASTIC RED/COLOUR(S), ,0.5996314540085499,0.006145967519653239,,,,
176252,Diversen,Kerstartikelen,KERST,KUSSEN 30 X 50 CM KUNSTLEER AMANDEL, , ,0.32486307358927824,0.006246731611774914,,,,
233271,Diversen,,KERST,STAR MACE W20XH18.5CM ALU GOLD,STAR MACE W20XH18.5CM ALU GOLD,ETOILE MACE W20XH18.5CM ALU OR,0.148906854137556,0.006304831779619824,,,,
196477,Diversen,Kerstartikelen,KERST,KERSTBAL Ø 8CM SET3 LICHTGOUD,XMAS BALLL Ø 8CM SET3 LIGHT GOLD, ,0.6535763802388318,0.006567159042530024,,,,
297333,Diversen,Kerstartikelen,KERST,"ORNAMENT STAR GOLD D30CM
","ORNAMENT STAR GOLD D30CM
",ORNEMENT ETOILE OR D30CM,0.3884233100318881,0.007175703460135852,,,,
296593,Diversen,Kerstartikelen,KERST,DOG POLYESTER L83-W25-H81CM PINK,DOG POLYESTER L83-W25-H81CM PINK,CHIEN POLYESTER L83-W25-H81CM ROSE,0.5992304784405703,0.007294081107388384,,,,
280857,Diversen,Kerstartikelen,KERST,BAUBLE GLASS Ø8CM GOLD,BAUBLE GLASS Ø8CM GOLD,BOULE VERRE XMAS LOVE 2ASS,0.98450320183343,0.0074725126374600714,,,,
196552,Diversen,Kerstartikelen,KERST,KANDELAAR VK Ø 26X29CM HELDER,CANDLE HOLDER VK Ø 26X29CM CLEAR, ,0.26849633079115665,0.007726378605458661,,,,
299082,Diversen,Kerstartikelen,kerst,STOCKING 2ASS MULTI,STOCKING 2ASS MULTI, ,0.8779870978263551,0.008342506066390087,,,,
316452,Diversen,Kerstartikelen,KERST,GNOME VELVET POLYESTER W/FEET 3ASS CLR D BLUE. BLUE. L BLUE,GNOME VELVET POLYESTER W/FEET 3ASS CLR D BLUE. BLUE. L BLUE,GNOME VELVET POLYESTER PIEDS 3ASS CLR BLEU F. BLEU. BLEU C,0.0013469041631156697,0.008434287066097279,,,,
298906,Diversen,Kerstartikelen,kerst,BAUBLE FOAM Ø8CM GLITTER GREEN,BAUBLE FOAM Ø8CM GLITTER GREEN, ,0.3996576811313196,0.008654367211272884,,,,
233311,Diversen,,KERST,ORNAMENT D8XH9CM GLASS WHITE,ORNAMENT D8XH9CM GLASS WHITE,ORNEMENT D8XH9CM VERRE BLANC,0.4562245484872103,0.008810040559934396,,,,
296671,Diversen,Kerstartikelen,KERST,BOW PLASTIC L12-W1.20-H16CM WHITE,BOW PLASTIC L12-W1.20-H16CM WHITE,NOEUD PLAST L12-W1.20-H16CM BLANC,0.20539935304847046,0.009154202496577502,,,,
196450,Diversen,Kerstartikelen,KERST,LAMPENKAP 20X30X21CM RD E27 KATOEN/JUTE WIT,LAMPSHADE 20X30X21CM RD E27 COTTON/JUTE WHITE, ,0.7428489019328961,0.009297656139965471,,,,
280823,Diversen,Kerstartikelen,KERST,XMAS BALL SH.PRF Ø8CM SENQUINS STAR DECO GOLD,XMAS BALL SH.PRF Ø8CM SENQUINS STAR DECO GOLD,BOULE INCASSABLE OR ANTIQUE ETOILE D8CM,0.6373112938436628,0.009409844771875675,,,,
248021,Diversen,,KERST,TOPPER PLASTIQ STAR SEQUIN SILVER,TOPPER PLASTIQ STAR SEQUIN SILVER,CIMIER PLASTIQ ETOILE A PAILL ARGENT,0.7990991789276172,0.009969142458410296,,,,
281023,Diversen,Kerstartikelen,KERST,NUTCRACKER 76CM 3 DESIGN ASSORTED WOOD,NUTCRACKER 76CM 3 DESIGN ASSORTED WOOD,CASSE-NOISETTE SAPIN 3ASS,0.9493463319604285,0.010003588731512969,,,,
265352,Diversen,Kerstartikelen,KERST,WINDMILL LED FIB OPTIC 21X17.5X30CM25L IN BO,WINDMILL LED FIB OPTIC 21X17.5X30CM25L IN BO, ,0.1865125689870084,0.01008913616351026,,,,
196571,Diversen,Kerstartikelen,KERST,GRANDIS MINIBOOM POT 90CM GROEN,GRANDIS MINI TREE POT 90CM GREEN, ,0.8688684822063966,0.010308834834607095,,,,
196350,Diversen,Kerstartikelen,KERST,WINDLICHT STER 23 X 22CM ALU ZILVER,HURRICANE LIGHT STAR 23 X 22CM ALU SILVER, ,0.9904837068008752,0.010378339154441085,,,,
176255,Diversen,Kerstartikelen,KERST,VLINDER SET A 2 ST 4 KLEUREN ASS, , ,0.08055098373202918,0.010488010146011417,,,,
299389,Diversen,Kerstartikelen,KERST,XMAS KERSTKRANS 55ST KERSTBAL,XMAS WREATH 55ST BAUBLE,XMAS COURONNE DE NOEL 55PCS BOULE,0.8157259689318508,0.010652316098155978,,,,
297130,Diversen,Kerstartikelen,KERST,"CHINESE LANTERN RED L94CM
","CHINESE LANTERN RED L94CM
",CHINOIS LANTERNE ROUGE L94CM,0.4030331230023483,0.010716336388868042,,,,
296722,Diversen,Kerstartikelen,KERST,PLACEMAT GLASS L20-W20-H0.50CM PINK/COLOUR(S),PLACEMAT GLASS L20-W20-H0.50CM PINK/COLOUR(S),SET DE TABLE VERRE L20-W20-H0.50CM ROSE COULEUR(S),0.42732174660071753,0.010763284994872668,,,,
284935,Diversen,Kerstartikelen,KERST,BIRD L18-W5-H5.5CM POLYESTER VELVET ASS,BIRD L18-W5-H5.5CM POLYESTER VELVET ASS, ,0.03819406896013522,0.010818249569021665,,,,
316615,Diversen,Kerstartikelen,KERST,XMAS BALL GLASS 2 MODELES ANGELS Ø4.50CM MULTI,XMAS BALL GLASS 2 MODELES ANGELS Ø4.50CM MULTI,BOULES VERRE 2 MODELES ANGES Ø4.50CM MULTI,0.5424775984330286,0.011014744125868114,,,,
280966,Diversen,Kerstartikelen,KERST,MICRO LED BALL OUTDOOR 20CM TRANSPARENT,MICRO LED BALL OUTDOOR 20CM TRANSPARENT,MICRO LED BALLE PLAST EXT,0.8416541345201557,0.011211006444988736,,,,
283165,Diversen,Kerstartikelen,KERST,TREETOPPER STAR SH.PROOF GLITTER XMAS RED,TREETOPPER STAR SH.PROOF GLITTER XMAS RED,CIMIER PLASTIQ ETOILE NOEL  DORE CLAIR,0.40319741363895567,0.01151146860299701,,,,
165104,Diversen,Kerstartikelen,KERST,HANGER MET TEKST SET A 2 ST NATUREL MDF, , ,0.46479737962859724,0.011673133499113475,,,,
214542,Diversen,Kerstartikelen,KERSTARTIKELEN,SLINGER BLAD GLITTER PL KRALEN 3KL ASS,GUIRLANDE LEAF GLITTER PL BEADS 3CL ASS, ,0.8906487633552836,0.001882120282895916,,,,
214412,Diversen,Kerstartikelen,KERSTARTIKELEN,KERSTBAL SET16 GLS/ MAT PL IJSLBAUW,XMAS BALL SET16 GLS/ FROST PL ICE BLUE, ,0.14464583134545528,0.00240422732938661,,,,
220122,Diversen,,Kerstartikelen,GD CUSHION VELVET 2 CLR ASS,GD CUSHION VELVET 2 CLR ASS, ,0.7562700426672678,0.003925299420018402,,,,
214463,Diversen,Kerstartikelen,KERSTARTIKELEN,SLINGER LAMETTA STERREN OLIJFGROEN,GUIRLANDE LAMETTA STARS OLIVE GREEN, ,0.10533269765743059,0.004070789606642977,,,,
214603,Diversen,Kerstartikelen,KERSTARTIKELEN,KRANS M KERSTBALLEN LED Ø 40CM GOUD,WREATH W XMAS BALLS LED Ø 40CM GOLD, ,0.8009161697876866,0.004354478016773022,,,,
281602,Diversen,Kerstartikelen,KERSTARTIKELEN,DECO MUIS MET KROON 8.5 CM 2ASS, ,SOURIS ROYALE DECORATIF 8.5CM 2 ASS,0.6531153407881998,0.005180838074878014,,,,
53471,Ijzerwaren,Bevestigingsmaterialen,KETTING,P&S SIERKETTING 1613/4.0 MM ROL 20 M, , ,0.30927518570201895,0.001649405203533738,,,,
41676,Ijzerwaren,Bevestigingsmaterialen,KETTING,P&S LV KETTING 15/21 X 11 ZWART ROL 20 M, , ,0.6515442201409041,0.002214908941228888,,,,
53425,Ijzerwaren,Bevestigingsmaterialen,KETTING,P&S SIERKETTING 1688K/2.3 MM ROL 20 M, , ,0.8585196974006916,0.003948605230165825,,,,
53552,Ijzerwaren,Bevestigingsmaterialen,KETTING,P&S SIERKETTING 0110/2.8 ROL 30 M, , ,0.1572047292337072,0.0049505127656508385,,,,
41615,Ijzerwaren,Bevestigingsmaterialen,KETTING,P&S SIERKETTING L20/20 X 10 VERNIKK ROL 50 M, , ,0.910650197220638,0.007034258793714776,,,,
247790,Huishoud,Keukengerei,KEUKEN,WENKO LADEVERDELER 32.5X9X4.5 CM,WENKO DRAWER INSERT 32.5X9X4.5 CM, ,0.633174745465896,0.0005304380615849258,,,,
236686,Keukens,,KEUKENACCESSOIRES,TUBE 80 CM ANTIQUE,TUBE 80 CM ANTIQUE,DOUCHETTE 80 CM ANTIQUE,0.480960110445552,0.007492320619665649,,,,
135586,Diversen,,KEUKENACCESSOIRES,MES VLEES/BROOD/CHEF'S 32CM RVS ZWART, ,COUTEAU VIANDE/PAIN/CHEF S 32CM INOX NOIR,0.7363764227003714,0.010729092642130178,,,,
82120,Huishoud,Overigen huishoud,KEUKENGEREI,TESCOMA RAILS INSTALATIE SET 90CM,TESCOMA RAIL INSTALLATION SET 90CM, ,0.16227825025376197,0.00033297211519967007,,,,
85339,Huishoud,Overigen huishoud,KEUKENGEREI,TESCOMA AZZA SERVEER VORK 17 CM,TESCOMA AZZA SERVING FORK 17 CM, ,0.8760953220798966,0.0015612446174873007,,,,
85328,Huishoud,Overigen huishoud,KEUKENGEREI,TESCOMA CLINOX RVS REINIGER,TESCOMA CLINOX CLEANING LIQUID FOR SS COOKWARE, ,0.9736556248568601,0.003620244830652153,,,,
116192,Huishoud,Overigen huishoud,KEUKENGEREI,TESCOMA PRESTO BRAADPAN MET DEKSEL 18 CM 2.0 L,TESCOMA PRESTO CASSEROLE + COVER 18 CM 2.0 L, ,0.3245108971752946,0.004618497908485009,,,,
82478,Huishoud,Overigen huishoud,KEUKENGEREI,TESCOMA COSMO SNIJPLANK 35 X 18 CM,TESCOMA COSMO CHOPPING BOARD 35 X 18 CM, ,0.6743885587221431,0.00492332937739226,,,,
209860,Huishoud,Keukengerei,KEUKENGEREI,KEUKENTROLLEY MDF 37X37X76CM GRIJS, ,CHARIOT CUISINE MDF 37X37X76CM GRIS,0.6290312624860896,0.005223305416448554,,,,
110920,Huishoud,Keukengerei,KEUKENGEREI,CT LUNCHTROMMEL ORANJE/BLAUW 2 ASS,CT LUNCHBOX ORANGE/BLUE 2 ASS, ,0.05791876873875379,0.006994053447618165,,,,
170625,Huishoud,Overigen huishoud,KEUKENGEREI,TESCOMA PRESIDENT KURKENTREKKER,TESCOMA PRESIDENT CORKSCREW, ,0.8363617205520609,0.007649277751386907,,,,
86065,Huishoud,Overigen huishoud,KEUKENGEREI,TESCOMA GUSTITO SALADESCHAAL 20 X 15,TESCOMA GUSTITO SALAD DISH 20 X 15,TESCOMA GUSTITO PLAT A SALADE 20 X 15,0.031092980857034713,0.009486578956040215,,,,
136433,Huishoud,Overigen huishoud,KEUKENGEREI,MUFFINVORM CA 33X25X3CM, ,MOULE AUX GATEAUX CA 33X25X3CM,0.9829830181268486,0.01135724874595978,,,,
82214,Huishoud,Overigen huishoud,KEUKENGEREI,TESCOMA PRESTO CREPIERE Ø 22 CM,TESCOMA PRESTO CREPIERE Ø 22 CM,TESCOMA PRESTO CREPIERE Ø 22 CM,0.6568418502623697,0.011392960899586302,,,,
122421,Huishoud,Keukengerei,KEUKENGEREI,CT ENGELAND KOFFIELEPEL 18/10 SET 6,CT ENGLAND COFFEE SPOON 18/10 SET 6, ,0.3176542584422042,0.01215344726466494,,,,
40940,Sanitair,Kranen,KEUKENKRANEN,OLYMPIA KEUKENMENGKRAAN PARADE RVS, , ,0.09553225403434495,0.0021409996289472044,,,,
63578,Sanitair,Kranen,KEUKENKRANEN,LF PRONTO SPOELTAFELMENGKRAAN CHR,LF KITCHENMIXER CHROME, ,0.1161577917832074,0.004530414251144088,,,,
204888,Huishoud,Overigen huishoud,KEUKENTEXTIEL,THEEDOEK OSAKA INDIGO DDDDD,DISHCLOTH OSAKA INDIGO DDDDD, ,0.5329321912784069,0.00432307510960539,,,,
152206,Huishoud,Overigen huishoud,KEUKENTEXTIEL,PAPILLON TAFELGEWICHTEN ZWART SET4,PAPILLON TABLE WEIGHTS BLACK SET4,PAPILLON POIDS TAPIS TABLE NOIR SET4,0.2844307645792302,0.006360363293364313,,,,
152316,Huishoud,Overigen huishoud,KEUKENTEXTIEL,UNI BADMAT 50 X 85 CM PAARS,UNI BATHMAT 50 X 85 CM PURPLE,UNI TAPIS DE BAIN 50 X 85 CM AUBERGINE,0.5158538919685134,0.01125959907876728,,,,
